repeat,case,project,routes,path_len,providers_per_rule,prefix_rules_per_origin,origin_diversity_pct,generated_prefix_rules,active_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
5,hybrid-hit,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1011221,205123351,205123,1000000,205,1978680,4229832,1167435,497685,0,0,43,
5,hybrid-miss,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1004976,188555272,188555,1000000,188,1978860,4135119,1259754,497686,0,0,62,
5,hybrid-global,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,987146,165447862,165447,1000000,165,1917408,4036795,1207034,482000,0,0,37,
6,hybrid-hit,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1007534,203976990,203976,1000000,203,1978800,4095845,1319986,497684,0,0,12,
6,hybrid-miss,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1067903,191012846,191012,1000000,191,1978708,4182207,1239399,497684,0,0,54,
6,hybrid-global,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1030631,162753823,162753,1000000,162,1917504,4200114,1080024,482000,0,0,8,
7,hybrid-hit,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1025728,204862817,204862,1000000,204,1978820,4283672,1213032,497685,0,0,9,
7,hybrid-miss,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1030380,189883540,189883,1000000,189,1978688,4167743,1267958,497683,0,0,9,
7,hybrid-global,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,964675,160772576,160772,1000000,160,1917296,4118408,1103586,481997,0,0,36,
8,hybrid-hit,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1009319,203876214,203876,1000000,203,1978744,4285827,1167402,497683,0,0,8,
8,hybrid-miss,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1049407,189430483,189430,1000000,189,1978808,4311191,1151809,497683,0,0,35,
8,hybrid-global,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1034328,161713785,161713,1000000,161,1917424,4214358,1100627,481999,0,0,7,
9,hybrid-hit,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1032997,203773401,203773,1000000,203,1978688,4283113,1259765,497682,0,0,31,
9,hybrid-miss,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1026328,193514786,193514,1000000,193,1978692,4200958,1304278,497683,0,0,9,
9,hybrid-global,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1003055,161888223,161888,1000000,161,1917376,4107011,1151751,481997,0,0,11,
10,hybrid-hit,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1054420,210322639,210322,1000000,210,1978764,4239516,1335816,497685,0,0,70,
10,hybrid-miss,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1098292,193592119,193592,1000000,193,1978732,4303245,1283788,497685,0,0,12,
10,hybrid-global,bird-prefix-hybrid,1000000,4,10,2,2,40000,40000,20000,test_routes,1042116,164340641,164340,1000000,164,1917380,4172059,1191992,481999,0,0,10,
1,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,896042,163434419,163434,1000000,163,1887128,3850124,1230157,474391,0,0,69,
2,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,890086,161039417,161039,1000000,161,1886872,3868318,1218850,474390,0,0,52,
3,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,946591,164202678,164202,1000000,164,1887160,3908320,1250838,474390,0,0,48,
4,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,962503,165018609,165018,1000000,165,1886956,4075423,1167855,474390,0,0,58,
5,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,954828,165776906,165776,1000000,165,1886856,4013752,1211325,474390,0,0,45,
6,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,958999,165770703,165770,1000000,165,1886976,3937091,1255086,474388,0,0,53,
7,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,941128,163960373,163960,1000000,163,1887100,4024841,1155092,474391,0,0,37,
8,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,952806,165678215,165678,1000000,165,1887048,3997228,1179359,474391,0,0,77,
9,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,973157,167370311,167370,1000000,167,1886976,3964848,1235039,474389,0,0,43,
10,original-global,bird,1000000,4,10,2,2,40000,40000,20000,test_routes,992230,166434956,166434,1000000,166,1887140,4124911,1172160,474392,0,0,60,
1,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1153359,287308728,287308,1000000,287,2017004,4148082,1794289,507043,0,0,179,
1,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,966108,159149209,159149,1000000,159,1887984,3929555,1260491,474579,0,0,38,
1,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1117229,301800831,301800,1000000,301,2016892,4098513,1275582,507043,0,0,65,
2,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1061885,242590724,242590,1000000,242,2016808,4125215,1248272,507041,0,0,8,
2,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,959486,160293042,160293,1000000,160,1888176,3931833,1115949,474582,0,0,35,
2,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1136316,319221504,319221,1000000,319,2016868,4092376,1276134,507039,0,0,44,
3,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1057035,241406536,241406,1000000,241,2016972,4037882,1199518,507042,0,0,54,
3,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1027201,163647061,163647,1000000,163,1888044,3964835,1564418,474582,0,0,40,
3,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1138531,315711001,315711,1000000,315,2016784,4299245,1591701,507041,0,0,43,
4,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1055318,243179644,243179,1000000,243,2016908,4085185,1248486,507040,0,0,12,
4,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,969815,162756279,162756,1000000,162,1888096,3859241,1211732,474582,0,0,36,
4,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1086124,298651929,298651,1000000,298,2016956,4010497,1331519,507041,0,0,11,
5,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1059394,244480830,244480,1000000,244,2016948,4148053,1112028,507042,0,0,23,
5,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1005169,160631498,160631,1000000,160,1887992,4002860,1143690,474582,0,0,16,
5,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1106218,296552248,296552,1000000,296,2016964,4227192,1159765,507042,0,0,14,
6,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1044552,242634645,242634,1000000,242,2016936,4090225,1176738,507041,0,0,12,
6,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,948320,159515765,159515,1000000,159,1887960,3898856,1151748,474581,0,0,11,
6,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1067506,294602829,294602,1000000,294,2016828,4098765,1203652,507040,0,0,9,
7,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1030033,241036433,241036,1000000,241,2016868,4106378,1155470,507040,0,0,9,
7,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1019687,164880708,164880,1000000,164,1888092,4034198,1115529,474582,0,0,11,
7,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1159400,310818022,310818,1000000,310,2016956,4308024,1324008,507042,0,0,35,
8,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1025027,242307350,242307,1000000,242,2016804,3981427,1219222,507039,0,0,52,
8,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1031270,166611406,166611,1000000,166,1888028,4298567,1531069,474582,0,0,65,
8,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1159676,302278879,302278,1000000,302,2016924,4567471,1507459,507040,0,0,119,
9,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1112702,250285041,250285,1000000,250,2016904,4588210,1465627,507044,0,0,99,
9,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1071906,171958482,171958,1000000,171,1888172,4075342,1157598,474580,0,0,125,
9,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1152494,308668006,308668,1000000,308,2016824,4340598,1430869,507039,0,0,78,
10,trie-miss,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1247501,274718229,274718,1000000,274,2017020,4305510,1411413,507042,0,0,66,
10,trie-global,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,980332,161301012,161301,1000000,161,1887904,4145635,1287086,474580,0,0,63,
10,trie-hit,bird-prefix-trie,1000000,4,10,4,1,40000,40000,10000,test_routes,1114858,311041531,311041,1000000,311,2016792,4270358,1467430,507039,0,0,63,
1,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,998255,183021669,183021,1000000,183,1934072,4175634,1095903,486307,0,0,141,
1,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,953240,145939244,145939,1000000,145,1888584,3954414,1071572,474664,0,0,39,
1,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1006104,197004596,197004,1000000,197,1934036,4197768,1095425,486308,0,0,98,
2,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1002635,183776149,183776,1000000,183,1933824,4104395,1136040,486306,0,0,84,
2,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,978880,147802124,147802,1000000,147,1888420,4042921,1015731,474664,0,0,60,
2,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,964366,196520519,196520,1000000,196,1934000,4051766,1183927,486306,0,0,64,
3,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,963796,182717163,182717,1000000,182,1933924,3925298,1255126,486307,0,0,58,
3,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,929277,146779407,146779,1000000,146,1888612,3862548,1175588,474665,0,0,57,
3,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1008398,197213061,197213,1000000,197,1933996,4193155,1095190,486306,0,0,61,
4,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1021042,184256790,184256,1000000,184,1933884,4048989,1211055,486305,0,0,62,
4,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,914272,145321413,145321,1000000,145,1888468,3800664,1178954,474665,0,0,58,
4,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1019599,205426987,205426,1000000,205,1933832,4106991,1271760,486308,0,0,159,
5,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,979097,183891683,183891,1000000,183,1933864,3880344,1298773,486305,0,0,70,
5,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,933922,145863163,145863,1000000,145,1888572,3785007,1191115,474665,0,0,27,
5,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1026816,200269919,200269,1000000,200,1934096,4004466,1258881,486309,0,0,97,
6,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1012779,185407456,185407,1000000,185,1934004,4132569,1220177,486307,0,0,94,
6,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,955928,146562071,146562,1000000,146,1888484,3888464,1210865,474664,0,0,62,
6,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,985467,199875513,199875,1000000,199,1933884,4011945,1310695,486306,0,0,72,
7,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1015260,185266424,185266,1000000,185,1934004,3865804,1391232,486307,0,0,115,
7,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,963936,146964124,146964,1000000,146,1888632,3947306,1139847,474666,0,0,22,
7,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1027766,198324567,198324,1000000,198,1933948,4123773,1184006,486306,0,0,16,
8,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1056709,184482455,184482,1000000,184,1933948,4207207,1166615,486307,0,0,65,
8,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,954730,147767227,147767,1000000,147,1888440,3974246,1107582,474665,0,0,56,
8,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1028325,199871429,199871,1000000,199,1933816,4201703,1155360,486305,0,0,20,
9,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1004253,182050796,182050,1000000,182,1933888,4086799,1134488,486307,0,0,69,
9,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,967665,149179809,149179,1000000,149,1888524,3835180,1195496,474663,0,0,62,
9,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1218023,220717047,220717,1000000,220,1933952,4655025,1138939,486308,0,0,63,
10,hybrid-miss,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1238609,200852747,200852,1000000,200,1933884,4732062,1534759,486306,0,0,62,
10,hybrid-global,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,1160455,156860944,156860,1000000,156,1888408,4518139,1519181,474664,0,0,62,
10,hybrid-hit,bird-prefix-hybrid,1000000,4,10,4,1,40000,40000,10000,test_routes,992006,198564471,198564,1000000,198,1933908,4036584,1294872,486306,0,0,33,
1,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,916783,156605084,156605,1000000,156,1867120,3921861,1036526,469334,0,0,24,
2,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,918913,152517455,152517,1000000,152,1867032,3861580,1163268,469331,0,0,7,
3,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,901548,154054680,154054,1000000,154,1867084,3908585,1092147,469334,0,0,5,
4,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,883975,153588732,153588,1000000,153,1866800,3783322,1150542,469333,0,0,40,
5,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,864276,152549718,152549,1000000,152,1867100,3811268,1059801,469332,0,0,5,
6,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,868727,153643704,153643,1000000,153,1867220,3806799,1067626,469332,0,0,8,
7,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,917972,154038703,154038,1000000,154,1867096,3747886,1184077,469333,0,0,10,
8,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,916788,152922776,152922,1000000,152,1866960,3957156,1059226,469332,0,0,54,
9,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,978029,165351283,165351,1000000,165,1867180,3770178,1231482,469334,0,0,111,
10,original-global,bird,1000000,4,10,4,1,40000,40000,10000,test_routes,862053,152342025,152342,1000000,152,1867072,3755475,1199845,469332,0,0,60,
1,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,947437,181370182,181370,1000000,181,1916932,3966234,1199435,482026,0,0,76,
1,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,874045,149222167,149222,1000000,149,1871712,3765330,1175127,470432,0,0,25,
1,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,944953,194554483,194554,1000000,194,1917004,4125025,1031286,482027,0,0,50,
2,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,1023228,190178424,190178,1000000,190,1916964,4303232,1476994,482026,0,0,101,
2,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,904186,150475453,150475,1000000,150,1871584,3902368,1155523,470432,0,0,54,
2,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,922098,193769546,193769,1000000,193,1916896,3931111,1243742,482026,0,0,50,
3,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,901922,180625979,180625,1000000,180,1916868,3965415,1139040,482027,0,0,33,
3,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,867551,150657363,150657,1000000,150,1871432,3865442,1039124,470430,0,0,52,
3,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,927393,194030867,194030,1000000,194,1917040,3985403,1143406,482028,0,0,59,
4,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,917464,181054624,181054,1000000,181,1917044,3914918,1191645,482027,0,0,17,
4,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,906978,150820360,150820,1000000,150,1871476,3865043,1087178,470432,0,0,46,
4,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,947133,196632738,196632,1000000,196,1916964,3941013,1219131,482026,0,0,51,
5,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,908437,180091127,180091,1000000,180,1916712,3993153,1103220,482024,0,0,71,
5,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,885486,151079555,151079,1000000,151,1871468,3763011,1155768,470431,0,0,13,
5,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,914747,193245982,193245,1000000,193,1916876,3983335,1175812,482027,0,0,55,
6,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,919411,182462718,182462,1000000,182,1916984,3983490,1123911,482025,0,0,49,
6,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,922679,151085247,151085,1000000,151,1871468,3913410,1119276,470430,0,0,50,
6,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,951499,195880006,195880,1000000,195,1916696,3992205,1184034,482023,0,0,44,
7,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,925418,180796611,180796,1000000,180,1916860,4083052,1075692,482025,0,0,16,
7,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,899993,151815115,151815,1000000,151,1871528,3846947,1107708,470432,0,0,13,
7,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,938962,195272401,195272,1000000,195,1916988,4100302,1056118,482027,0,1,9,
8,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,912973,181820234,181820,1000000,181,1916916,3899308,1191693,482026,0,0,19,
8,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,866087,149688986,149688,1000000,149,1871556,3817224,1056314,470432,0,0,14,
8,linear-hit,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,957446,194684784,194684,1000000,194,1916848,4115736,1111952,482027,0,0,30,
9,linear-miss,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,895041,181416579,181416,1000000,181,1916924,3919098,1139730,482026,0,0,11,
9,linear-global,linear,1000000,4,10,4,1,40000,40000,10000,test_routes,931902,149905540,149905,1000000,149,1871500,3863025,1123649,470432,0,0,22,
